customer_id,meter_id,time_rounded,energy_heat_kwh,volume_flow_m3,inlet_flow_energy_m3xC,back_flow_energy_m3xC
772,660,2018-03-17T02:00:00Z,12123.7888888889,240.580666666667,18072.5555555556,7360.02222222222
772,660,2018-03-17T03:00:00Z,12128.4555555556,240.660666666667,18079.2222222222,7362.68888888889
772,660,2018-03-17T04:00:00Z,12133.4166666667,240.740666666667,18085.3,7364.76666666667
772,660,2018-03-17T05:00:00Z,12136.6949152542,240.803898305085,18089.593220339,7366.79661016949
772,660,2018-03-17T06:00:00Z,12141.9090909091,240.878727272727,18095.8909090909,7368.96363636364
772,660,2018-03-17T07:00:00Z,12146.4691358025,240.965185185185,18103.0987654321,7370.83950617284
772,660,2018-03-17T08:00:00Z,12151.6543209877,241.054074074074,18110.5061728395,7373.8024691358
772,660,2018-03-17T09:00:00Z,12156.5555555556,241.141111111111,18117.8888888889,7377.22222222222
772,660,2018-03-17T10:00:00Z,12160.7222222222,241.224444444444,18124.5555555556,7378.88888888889
772,660,2018-03-17T11:00:00Z,12163.8,241.276666666667,18128.7333333333,7380.86666666667
772,660,2018-03-17T12:00:00Z,12167.5555555556,241.333333333333,18133.4444444444,7382.77777777778
772,660,2018-03-17T13:00:00Z,12170.9333333333,241.391777777778,18137.8666666667,7384.62222222222
772,660,2018-03-17T14:00:00Z,12172.9333333333,241.438444444444,18141.8666666667,7385.95555555556
772,660,2018-03-17T15:00:00Z,12177.7540983607,241.506557377049,18146.7540983607,7387.90163934426
772,660,2018-03-17T16:00:00Z,12180.85,241.5765,18151.75,7389.9
772,660,2018-03-17T17:00:00Z,12183.9047619048,241.623571428571,18156.130952381,7391.22619047619
772,660,2018-03-17T18:00:00Z,12186.7619047619,241.666428571429,18159.7023809524,7391.94047619048
772,660,2018-03-17T19:00:00Z,12190.7288135593,241.735254237288,18164.6610169492,7393.86440677966
772,660,2018-03-17T20:00:00Z,12192.96,241.7868,18168.44,7395.48
772,660,2018-03-17T21:00:00Z,12196.2,241.8435,18173.25,7397.1
772,660,2018-03-17T22:00:00Z,12200.2307692308,241.913230769231,18178.2769230769,7399.04615384615
772,660,2018-03-17T23:00:00Z,12204.8461538462,241.977846153846,18183.8153846154,7399.96923076923
772,660,2018-03-18T00:00:00Z,12209.0952380952,242.061587301587,18191.0952380952,7403.03174603175
772,660,2018-03-18T01:00:00Z,12211.9523809524,242.109206349206,18193.9523809524,7403.98412698413
772,660,2018-03-18T02:00:00Z,12217.3582089552,242.195970149254,18201.4776119403,7406.23880597015
772,660,2018-03-18T03:00:00Z,12220.0769230769,242.241384615385,18205.1076923077,7408.04615384615
772,660,2018-03-18T04:00:00Z,12224.6923076923,242.324461538462,18211.5692307692,7410.81538461538
772,660,2018-03-18T05:00:00Z,12227.8474576271,242.377457627119,18215.7966101695,7411.94915254237
772,660,2018-03-18T06:00:00Z,12233,242.47,18223,7414
772,660,2018-03-18T07:00:00Z,12235.7272727273,242.515454545455,18226.6363636364,7415.81818181818
772,660,2018-03-18T08:00:00Z,12242.75,242.626071428571,18236.6428571429,7418.89285714286
772,660,2018-03-18T09:00:00Z,12245.6769230769,242.674615384615,18240.5692307692,7419.89230769231
772,660,2018-03-18T10:00:00Z,12248.8888888889,242.725555555556,18244.1111111111,7421.44444444444
772,660,2018-03-18T11:00:00Z,12252.5714285714,242.788571428571,18248.7142857143,7423.14285714286
772,660,2018-03-18T12:00:00Z,12255.6883116883,242.835324675325,18252.6103896104,7423.92207792208
772,660,2018-03-18T13:00:00Z,12258.7076923077,242.904153846154,18258.0615384615,7426.35384615385
772,660,2018-03-18T14:00:00Z,12261.2857142857,242.950571428571,18261.5428571429,7427.51428571429
772,660,2018-03-18T15:00:00Z,12265.4266666667,243.017466666667,18266.64,7429.21333333333
772,660,2018-03-18T16:00:00Z,12268.6266666667,243.073466666667,18271.44,7430.81333333333
772,660,2018-03-18T17:00:00Z,12273.4166666667,243.168333333333,18278.1833333333,7433.65
772,660,2018-03-18T18:00:00Z,12275.8596491228,243.217192982456,18281.7894736842,7434.9298245614
772,660,2018-03-18T19:00:00Z,12278.4516129032,243.253225806452,18285.0322580645,7436.58064516129
772,660,2018-03-18T20:00:00Z,12281.6774193548,243.304838709677,18289.5483870968,7437.87096774194
772,660,2018-03-18T21:00:00Z,12284.4861111111,243.366805555556,18294.4861111111,7439.19444444444
772,660,2018-03-18T22:00:00Z,12288.6527777778,243.425138888889,18298.6527777778,7440.86111111111
772,660,2018-03-18T23:00:00Z,12292.606557377,243.511147540984,18305.3114754098,7443.70491803279
772,660,2018-03-19T00:00:00Z,12294.8,243.547,18307.8,7444.9
772,660,2018-03-19T01:00:00Z,12298.0909090909,243.609090909091,18312.6363636364,7446.54545454546
772,660,2018-03-19T02:00:00Z,12302.0126582278,243.677721518987,18318.2658227848,7448.50632911393
772,660,2018-03-19T03:00:00Z,12305.0952380952,243.731428571429,18322.119047619,7450.02380952381
772,660,2018-03-19T04:00:00Z,12310.1176470588,243.810117647059,18328.5647058824,7451.67058823529
772,660,2018-03-19T05:00:00Z,12313.6470588235,243.873647058824,18333.5058823529,7453.78823529412
772,660,2018-03-19T06:00:00Z,12317.4285714286,243.935714285714,18339,7455.57142857143
772,660,2018-03-19T07:00:00Z,12321,244,18344,7457
772,660,2018-03-19T08:00:00Z,12326.9016393443,244.098360655738,18352.8524590164,7460.93442622951
772,660,2018-03-19T09:00:00Z,12329.0857142857,244.141714285714,18356.1142857143,7462.05714285714
772,660,2018-03-19T10:00:00Z,12333.4606741573,244.226292134831,18362.0449438202,7464.87640449438
772,660,2018-03-19T11:00:00Z,12336.8314606742,244.286966292135,18366.7640449438,7466.89887640449
772,660,2018-03-19T12:00:00Z,12341.0465116279,244.360697674419,18373.0465116279,7469.02325581395
772,660,2018-03-19T13:00:00Z,12343.5714285714,244.401428571429,18376.1428571429,7470.28571428572
772,660,2018-03-19T14:00:00Z,12346.265060241,244.451686746988,18380.6265060241,7471.5421686747
772,660,2018-03-19T15:00:00Z,12351.3253012048,244.53843373494,18387.1325301205,7473.71084337349
772,660,2018-03-19T16:00:00Z,12354.0769230769,244.591538461538,18391.1538461539,7476
772,660,2018-03-19T17:00:00Z,12356.0746268657,244.631492537313,18394.4328358209,7476.71641791045
772,660,2018-03-19T18:00:00Z,12358.9066666667,244.685866666667,18398.36,7478.45333333333
772,660,2018-03-19T19:00:00Z,12362.0895522388,244.741492537313,18403.0895522388,7480.02985074627
772,660,2018-03-19T20:00:00Z,12364.776119403,244.786268656716,18405.776119403,7480.92537313433
772,660,2018-03-19T21:00:00Z,12367.3559322034,244.841694915254,18409.8983050847,7482.54237288136
772,660,2018-03-19T22:00:00Z,12371.8095238095,244.910793650794,18415.8095238095,7484.26984126984
772,660,2018-03-19T23:00:00Z,12374.8860759494,244.955949367089,18419.2405063291,7485.35443037975
772,660,2018-03-20T00:00:00Z,12378.6835443038,245.024303797468,18424.5569620253,7486.87341772152
772,660,2018-03-20T01:00:00Z,12380.5652173913,245.071304347826,18427.847826087,7488.28260869565
772,660,2018-03-20T02:00:00Z,12383.6666666667,245.126666666667,18432.3333333333,7490
772,660,2018-03-20T03:00:00Z,12387.3692307692,245.185538461538,18437.4615384615,7492.09230769231
772,660,2018-03-20T04:00:00Z,12391.0697674419,245.241395348837,18442.0930232558,7493.04651162791
772,660,2018-03-20T05:00:00Z,12394.8470588235,245.314823529412,18447.2705882353,7495.42352941177
772,660,2018-03-20T06:00:00Z,12397.6705882353,245.364235294118,18451.5058823529,7496.83529411765
772,660,2018-03-20T07:00:00Z,12401.2162162162,245.433243243243,18456.2162162162,7499
772,660,2018-03-20T08:00:00Z,12404.7052631579,245.491263157895,18460.5578947368,7500.13684210526
772,660,2018-03-20T09:00:00Z,12408.4947368421,245.560736842105,18466.2421052632,7502.66315789474
772,660,2018-03-20T10:00:00Z,12410.8571428571,245.607142857143,18469.7857142857,7503.92857142857
772,660,2018-03-20T11:00:00Z,12413.4918032787,245.649836065574,18472.9836065574,7504.49180327869
772,660,2018-03-20T12:00:00Z,12415.6829268293,245.691951219512,18476.8536585366,7506.17073170732
772,660,2018-03-20T13:00:00Z,12418.6097560976,245.743170731707,18480.512195122,7506.90243902439
772,660,2018-03-20T14:00:00Z,12420.8571428571,245.787142857143,18483.7857142857,7507.92857142857
772,660,2018-03-20T15:00:00Z,12425.375,245.86,18489.25,7510.625
772,660,2018-03-20T16:00:00Z,12426.9811320755,245.899433962264,18491.9622641509,7511.98113207547
772,660,2018-03-20T17:00:00Z,12432,245.99,18499,7514
772,660,2018-03-20T18:00:00Z,12434.0441176471,246.020735294118,18502.0441176471,7515.02941176471
772,660,2018-03-20T19:00:00Z,12436.6911764706,246.064852941176,18504.6911764706,7516.79411764706
772,660,2018-03-20T20:00:00Z,12439.6949152542,246.132881355932,18509.4915254237,7517.89830508475
772,660,2018-03-20T21:00:00Z,12441.8,246.176,18512.7,7519.8
772,660,2018-03-20T22:00:00Z,12444.4545454545,246.227272727273,18516.5454545455,7521.18181818182
772,660,2018-03-20T23:00:00Z,12449,246.3,18522,7523
772,660,2018-03-21T00:00:00Z,12450.8461538462,246.336923076923,18524.7692307692,7523.92307692308
772,660,2018-03-21T01:00:00Z,12454.6666666667,246.413333333333,18530.5,7525.83333333333
772,660,2018-03-21T02:00:00Z,12456.746031746,246.454920634921,18534.4920634921,7526.87301587302
772,660,2018-03-21T03:00:00Z,12459.987654321,246.507777777778,18538.3827160494,7528.59259259259
772,660,2018-03-21T04:00:00Z,12463.6913580247,246.574444444444,18543.5679012346,7530.81481481482
772,660,2018-03-21T05:00:00Z,12466.578125,246.6315625,18547.4375,7531.859375
772,660,2018-03-21T06:00:00Z,12470.4576271186,246.700508474576,18552.3220338983,7533.72881355932
772,660,2018-03-21T07:00:00Z,12472.9512195122,246.75743902439,18557.2682926829,7535.4756097561
772,660,2018-03-21T08:00:00Z,12477.3414634146,246.837926829268,18563.1219512195,7537.67073170732
772,660,2018-03-21T09:00:00Z,12479.7894736842,246.885789473684,18566.6842105263,7538.89473684211
772,660,2018-03-21T10:00:00Z,12483.6,246.944,18571.5,7540.8
772,660,2018-03-21T11:00:00Z,12485.7419354839,246.993548387097,18574.6129032258,7541.87096774194
772,660,2018-03-21T12:00:00Z,12488,247.03,18577,7543
772,660,2018-03-21T13:00:00Z,12490.6470588235,247.091764705882,18581.4117647059,7544.76470588235
772,660,2018-03-21T14:00:00Z,12493.35,247.146,18585.5,7546.2
772,660,2018-03-21T15:00:00Z,12500.1034482759,247.262068965517,18595.1551724138,7550.05172413793
772,660,2018-03-21T16:00:00Z,12502.1515151515,247.303787878788,18598.2272727273,7551.07575757576
772,660,2018-03-21T17:00:00Z,12503.9696969697,247.349242424242,18600.9545454545,7551.98484848485
772,660,2018-03-21T18:00:00Z,12508.0517241379,247.411379310345,18606.1034482759,7554.05172413793
772,660,2018-03-21T19:00:00Z,12511.1475409836,247.492459016393,18612.1475409836,7557.04918032787
772,660,2018-03-21T20:00:00Z,12514.1090909091,247.542181818182,18615.1818181818,7558.07272727273
772,660,2018-03-21T21:00:00Z,12517.3088235294,247.607205882353,18620.5147058824,7560.30882352941
772,660,2018-03-21T22:00:00Z,12519.9558823529,247.668970588235,18624.9264705882,7562.95588235294
772,660,2018-03-21T23:00:00Z,12522.1428571429,247.712571428571,18628.2,7564.05714285714
772,660,2018-03-22T00:00:00Z,12526.4285714286,247.789714285714,18634.2,7565.77142857143
772,660,2018-03-22T01:00:00Z,12528.1639344262,247.84262295082,18637.1967213115,7567.09836065574
772,660,2018-03-22T02:00:00Z,12533.0333333333,247.920666666667,18643.0666666667,7570.01666666667
772,660,2018-03-22T03:00:00Z,12535.05,247.961,18647.0666666667,7571.03333333333
772,660,2018-03-22T04:00:00Z,12538.05,248.021166666667,18651.0833333333,7573.01666666667
772,660,2018-03-22T05:00:00Z,12541.0526315789,248.090877192982,18656.0526315789,7574.0350877193
772,660,2018-03-22T06:00:00Z,12544.1935483871,248.144516129032,18659.3870967742,7576.12903225807
772,660,2018-03-22T07:00:00Z,12547.1034482759,248.211724137931,18665.1034482759,7578.03448275862
772,660,2018-03-22T08:00:00Z,12550.25,248.265625,18668.4375,7579.1875
772,660,2018-03-22T09:00:00Z,12554,248.35,18675,7582
772,660,2018-03-22T10:00:00Z,12556.1935483871,248.384516129032,18678.2580645161,7583.12903225806
772,660,2018-03-22T11:00:00Z,12559.0952380952,248.451904761905,18682.1587301587,7585.06349206349
772,660,2018-03-22T12:00:00Z,12561.9523809524,248.509047619048,18686.9206349206,7586.96825396825
772,660,2018-03-22T13:00:00Z,12564.0666666667,248.541166666667,18689.0833333333,7588.01666666667
772,660,2018-03-22T14:00:00Z,12568.0508474576,248.611016949153,18694.0847457627,7589.03389830509
772,660,2018-03-22T15:00:00Z,12571.0967741935,248.671612903226,18699.0967741936,7591.03225806452
772,660,2018-03-22T16:00:00Z,12574,248.72,18702,7592
772,660,2018-03-22T17:00:00Z,12579.0952380952,248.821904761905,18710.126984127,7595.06349206349
772,660,2018-03-22T18:00:00Z,12581.9523809524,248.879047619048,18713.9365079365,7596.96825396825
772,660,2018-03-22T19:00:00Z,12586.9166666667,248.9685,18720.8833333333,7599.95
772,660,2018-03-22T20:00:00Z,12589,249,18724,7601
772,660,2018-03-22T21:00:00Z,12593,249.1,18731,7604
772,660,2018-03-22T22:00:00Z,12595,249.14,18734,7605
772,660,2018-03-22T23:00:00Z,12598.0634920635,249.20126984127,18738.0952380952,7607.03174603175
772,660,2018-03-23T00:00:00Z,12599.9682539683,249.239365079365,18740.9523809524,7607.98412698413
772,660,2018-03-23T01:00:00Z,12604,249.32,18747,7610
772,660,2018-03-23T02:00:00Z,12606.234375,249.35375,18750.28125,7611.09375
772,660,2018-03-23T03:00:00Z,12610.921875,249.42875,18755.90625,7612.96875
772,660,2018-03-23T04:00:00Z,12613.0392156863,249.480784313726,18759.0784313726,7615.01960784314
772,660,2018-03-23T05:00:00Z,12615.5714285714,249.531428571429,18763.7142857143,7616.28571428572
772,660,2018-03-23T06:00:00Z,12619,249.6,18768,7618
772,660,2018-03-23T07:00:00Z,12621.234375,249.64421875,18771.328125,7619.140625
772,660,2018-03-23T08:00:00Z,12625.921875,249.72859375,18777.890625,7621.953125
772,660,2018-03-23T09:00:00Z,12630.9166666667,249.8185,18784.8833333333,7623.96666666667
772,660,2018-03-23T10:00:00Z,12634,249.88,18790,7627
772,660,2018-03-23T11:00:00Z,12637.9344262295,249.95868852459,18794.9180327869,7628.96721311476
772,660,2018-03-23T12:00:00Z,12640,250,18798,7630
772,660,2018-03-23T13:00:00Z,12643,250.07,18803,7632
772,660,2018-03-23T14:00:00Z,12647,250.13,18808,7634
772,660,2018-03-23T15:00:00Z,12650.0952380952,250.211904761905,18814.1587301587,7636.06349206349
772,660,2018-03-23T16:00:00Z,12652.9523809524,250.269047619048,18818.9206349206,7637.96825396825
772,660,2018-03-23T17:00:00Z,12655.95,250.319166666667,18821.95,7639.96666666667
772,660,2018-03-23T18:00:00Z,12660,250.38,18827,7641
772,660,2018-03-23T19:00:00Z,12663,250.45,18832,7643
772,660,2018-03-23T20:00:00Z,12664.9672131148,250.489344262295,18834.9508196721,7643.98360655738
772,660,2018-03-23T21:00:00Z,12669,250.56,18840,7646
772,660,2018-03-23T22:00:00Z,12671.3970588235,250.606617647059,18843.5294117647,7647.13235294118
772,660,2018-03-23T23:00:00Z,12674.0689655172,250.651206896552,18847.0862068966,7648.03448275862
772,660,2018-03-24T00:00:00Z,12678.09375,250.721875,18852.140625,7650.09375
772,660,2018-03-24T01:00:00Z,12679.96875,250.759375,18854.953125,7651.96875
772,660,2018-03-24T02:00:00Z,12684.28125,250.83703125,18861.421875,7654.140625
772,660,2018-03-24T03:00:00Z,12686.234375,250.88546875,18864.390625,7655.15625
772,660,2018-03-24T04:00:00Z,12689.0545454545,250.950909090909,18869.0727272727,7657.01818181818
772,660,2018-03-24T05:00:00Z,12692.2727272727,251.004545454545,18873.3636363636,7658.18181818182
772,660,2018-03-24T06:00:00Z,12695,251.05,18877,7660
772,660,2018-03-24T07:00:00Z,12698.25,251.12375,18882.25,7662.0625
772,660,2018-03-24T08:00:00Z,12702,251.18,18886,7663
772,660,2018-03-24T09:00:00Z,12706.7916666667,251.283194444444,18894.0555555556,7666.52777777778
772,660,2018-03-24T10:00:00Z,12709.3134328358,251.327313432836,18897.5223880597,7668.20895522388
772,660,2018-03-24T11:00:00Z,12712,251.39,18902,7670
772,660,2018-03-24T12:00:00Z,12714.8196721311,251.446393442623,18906.2295081967,7671.40983606557
772,660,2018-03-24T13:00:00Z,12717.4285714286,251.498571428571,18910,7672.85714285714
772,660,2018-03-24T14:00:00Z,12721,251.57,18915,7675
772,660,2018-03-24T15:00:00Z,12722.9672131148,251.599508196721,18917.9508196721,7675.98360655738
772,660,2018-03-24T16:00:00Z,12726,251.66,18922,7677
772,660,2018-03-24T17:00:00Z,12729.2459016393,251.723278688525,18926.3278688525,7679.08196721312
772,660,2018-03-24T18:00:00Z,12732.3076923077,251.766153846154,18930.4307692308,7680.18461538462
772,660,2018-03-24T19:00:00Z,12736.9230769231,251.858461538462,18936.8923076923,7682.95384615385
772,660,2018-03-24T20:00:00Z,12738.6511627907,251.896279069767,18939.3023255814,7683.6511627907
772,660,2018-03-24T21:00:00Z,12740.1224489796,251.932040816327,18942.1632653061,7685.04081632653
772,660,2018-03-24T22:00:00Z,12743.7536231884,251.993188405797,18946.9420289855,7686.3768115942
772,660,2018-03-24T23:00:00Z,12747.1632653061,252.053265306122,18951.2448979592,7688.08163265306
772,660,2018-03-25T00:00:00Z,12749.8219178082,252.108493150685,18955.2328767123,7689.61643835617
772,660,2018-03-25T01:00:00Z,12753.0677966102,252.181355932203,18960.1016949153,7692.03389830509
772,660,2018-03-25T02:00:00Z,12755.1967213115,252.222950819672,18963.1967213115,7693.04918032787
772,660,2018-03-25T03:00:00Z,12759.0689655172,252.281724137931,18967.1379310345,7694.06896551724
772,660,2018-03-25T04:00:00Z,12761.1379310345,252.33275862069,18971.2068965517,7696.06896551724
772,660,2018-03-25T05:00:00Z,12763.4918032787,252.377868852459,18974.5901639344,7697.19672131148
772,660,2018-03-25T06:00:00Z,12768.1538461538,252.453076923077,18980.2307692308,7699.07692307692
772,660,2018-03-25T07:00:00Z,12770,252.49,18983,7700
772,660,2018-03-25T08:00:00Z,12773.5584415584,252.565974025974,18988.8181818182,7702.51948051948
772,660,2018-03-25T09:00:00Z,12778.2419354839,252.64435483871,18994.3870967742,7704.14516129032
772,660,2018-03-25T10:00:00Z,12783.0322580645,252.730806451613,19002.0483870968,7707.01612903226
772,660,2018-03-25T11:00:00Z,12784.9677419355,252.779193548387,19004.9516129032,7707.98387096774
772,660,2018-03-25T12:00:00Z,12787.2419354839,252.824032258065,19008.2419354839,7709.16129032258
772,660,2018-03-25T13:00:00Z,12790.0952380952,252.871904761905,19011.1904761905,7711.04761904762
772,660,2018-03-25T14:00:00Z,12792,252.91,19015,7712
772,660,2018-03-25T15:00:00Z,12793.2222222222,252.943888888889,19017.2777777778,7713.11111111111
772,660,2018-03-25T16:00:00Z,12797.2093023256,253.016279069767,19022.4186046512,7715.20930232558
772,660,2018-03-25T17:00:00Z,12799.5294117647,253.064470588235,19025.8352941176,7716.61176470588
772,660,2018-03-25T18:00:00Z,12803.0169491525,253.120677966102,19030.0508474576,7718.01694915254
772,660,2018-03-25T19:00:00Z,12804.0655737705,253.16131147541,19033.0655737705,7719.03278688525
772,660,2018-03-25T20:00:00Z,12806.0163934426,253.200491803279,19035.0327868852,7720.01639344262
772,660,2018-03-25T21:00:00Z,12807,253.23,19037,7721
772,660,2018-03-25T22:00:00Z,12811.131147541,253.301967213115,19043.131147541,7723.06557377049
772,660,2018-03-25T23:00:00Z,12813.1153846154,253.332307692308,19045.1153846154,7724.05769230769
772,660,2018-03-26T00:00:00Z,12815.4714285714,253.381,19047.9428571429,7725.31428571429
772,660,2018-03-26T01:00:00Z,12818.0344827586,253.440344827586,19053.0344827586,7727.01724137931
772,660,2018-03-26T02:00:00Z,12820.1428571429,253.463333333333,19055.1904761905,7728.04761904762
772,660,2018-03-26T03:00:00Z,12823,253.53,19059,7729
772,660,2018-03-26T04:00:00Z,12825.4594594595,253.579189189189,19062.6891891892,7730.45945945946
772,660,2018-03-26T05:00:00Z,12827.2264150943,253.613962264151,19065.2830188679,7732.11320754717
772,660,2018-03-26T06:00:00Z,12831.1470588235,253.684411764706,19070.4411764706,7734
772,660,2018-03-26T07:00:00Z,12832.1,253.712,19073.1333333333,7734.06666666667
772,660,2018-03-26T08:00:00Z,12835.1132075472,253.771886792453,19077.1132075472,7736.03773584906
772,660,2018-03-26T09:00:00Z,12838.1551724138,253.824655172414,19080.4655172414,7737.15517241379
772,660,2018-03-26T10:00:00Z,12839.7971014493,253.865942028986,19084.115942029,7738.47826086957
772,660,2018-03-26T11:00:00Z,12844.0487804878,253.950487804878,19090.0487804878,7741.04878048781
772,660,2018-03-26T12:00:00Z,12845.3442622951,253.970327868853,19091.6885245902,7742.34426229508
772,660,2018-03-26T13:00:00Z,12846.5263157895,254.003157894737,19093.7894736842,7743.26315789474
772,660,2018-03-26T14:00:00Z,12848.1967213115,254.043278688525,19096.262295082,7744.06557377049
772,660,2018-03-26T15:00:00Z,12851.0857142857,254.091714285714,19100.1285714286,7745.08571428571
772,660,2018-03-26T16:00:00Z,12852.8,254.126,19102.7,7746.8
772,660,2018-03-26T17:00:00Z,12854.7959183673,254.175918367347,19106.0612244898,7747.5306122449
772,660,2018-03-26T18:00:00Z,12857.7826086957,254.233043478261,19110.0434782609,7749.52173913044
772,660,2018-03-26T19:00:00Z,12859.7391304348,254.265652173913,19112.652173913,7750.82608695652
772,660,2018-03-26T20:00:00Z,12861.4444444444,254.301111111111,19115.6666666667,7751.44444444444
772,660,2018-03-26T21:00:00Z,12863.126984127,254.34253968254,19118.1904761905,7753.06349206349
772,660,2018-03-26T22:00:00Z,12865.0350877193,254.380701754386,19121.0350877193,7754.01754385965
772,660,2018-03-26T23:00:00Z,12867.126984127,254.42253968254,19123.1904761905,7755.06349206349
772,660,2018-03-27T00:00:00Z,12869.0491803279,254.460819672131,19126.0655737705,7756.01639344262
772,660,2018-03-27T01:00:00Z,12872,254.51,19130,7757
772,660,2018-03-27T02:00:00Z,12874.1395348837,254.562790697674,19133.2790697674,7758.13953488372
772,660,2018-03-27T03:00:00Z,12876.2321428571,254.604642857143,19137.0535714286,7759.82142857143
772,660,2018-03-27T04:00:00Z,12878.9529411765,254.659058823529,19141.2705882353,7761.63529411765
772,660,2018-03-27T05:00:00Z,12881.126984127,254.70253968254,19144.1904761905,7763.06349206349
772,660,2018-03-27T06:00:00Z,12884.9365079365,254.77873015873,19149.9047619048,7764.96825396825
772,660,2018-03-27T07:00:00Z,12887.1481481481,254.822962962963,19152.2222222222,7766.07407407407
772,660,2018-03-27T08:00:00Z,12889.7142857143,254.874285714286,19156.1428571429,7767.57142857143
772,660,2018-03-27T09:00:00Z,12894,254.96,19163,7771
772,660,2018-03-27T10:00:00Z,12896.0769230769,255.001538461538,19166.1153846154,7772.03846153846
772,660,2018-03-27T11:00:00Z,12900.1451612903,255.08435483871,19172.2903225806,7774.14516129032
772,660,2018-03-27T12:00:00Z,12901.564516129,255.120161290323,19174.7903225806,7775.22580645161
772,660,2018-03-27T13:00:00Z,12906.2307692308,255.204615384615,19181.3076923077,7777.15384615385
772,660,2018-03-27T14:00:00Z,12909,255.26,19185,7779
772,660,2018-03-27T15:00:00Z,12912.6229508197,255.322459016394,19189.9344262295,7781.31147540984
772,660,2018-03-27T16:00:00Z,12915.1538461538,255.370769230769,19193.6153846154,7782.46153846154
772,660,2018-03-27T17:00:00Z,12919,255.44,19199,7784
772,660,2018-03-27T18:00:00Z,12920.72,255.4908,19202.72,7786.18
772,660,2018-03-27T19:00:00Z,12924.7125,255.556625,19207.1875,7787.475
772,660,2018-03-27T20:00:00Z,12926.9625,255.609125,19210.9375,7788.975
772,660,2018-03-27T21:00:00Z,12930,255.67,19216,7791
772,660,2018-03-27T22:00:00Z,12934,255.74,19221,7793
772,660,2018-03-27T23:00:00Z,12935.9672131148,255.789180327869,19223.9508196721,7793.98360655738
772,660,2018-03-28T00:00:00Z,12940.0983606557,255.872459016393,19230.1967213115,7797.04918032787
772,660,2018-03-28T01:00:00Z,12942.1754385965,255.922807017544,19234.2105263158,7798.1052631579
772,660,2018-03-28T02:00:00Z,12947.1515151515,256.003787878788,19240.303030303,7801.07575757576
772,660,2018-03-28T03:00:00Z,12948.9696969697,256.049242424242,19243.9393939394,7801.98484848485
772,660,2018-03-28T04:00:00Z,12953.140625,256.13234375,19249.1875,7804.09375
772,660,2018-03-28T05:00:00Z,12955.953125,256.17921875,19252.9375,7805.96875
772,660,2018-03-28T06:00:00Z,12959.4545454545,256.248181818182,19257.7272727273,7808.27272727273
772,660,2018-03-28T07:00:00Z,12964,256.33,19265,7811
772,660,2018-03-28T08:00:00Z,12970.8852459016,256.477540983607,19276.8032786885,7815.91803278689
772,660,2018-03-28T09:00:00Z,12973.985915493,256.543661971831,19281.7746478873,7818.78873239437
772,660,2018-03-28T10:00:00Z,12978.1904761905,256.643333333333,19289.2380952381,7822.09523809524
772,660,2018-03-28T11:00:00Z,12982,256.71,19294,7824
772,660,2018-03-28T12:00:00Z,12987.2033898305,256.826101694915,19302.5084745763,7828.20338983051
772,660,2018-03-28T13:00:00Z,12989.4375,256.88875,19307.65625,7830.328125
772,660,2018-03-28T14:00:00Z,12993.2105263158,256.964210526316,19313.3684210526,7833.15789473684
772,660,2018-03-28T15:00:00Z,12997.2553191489,257.047659574468,19320.5106382979,7836.25531914894
772,660,2018-03-28T16:00:00Z,13000.4430379747,257.128860759494,19325.9240506329,7838.96202531646
772,660,2018-03-28T17:00:00Z,13005,257.22,19332,7842
772,660,2018-03-28T18:00:00Z,13008.9344262295,257.318360655738,19339.868852459,7845.93442622951
772,660,2018-03-28T19:00:00Z,13011.6666666667,257.383333333333,19345,7848.33333333333
772,660,2018-03-28T20:00:00Z,13015.3787878788,257.457575757576,19350.5303030303,7850.30303030303
772,660,2018-03-28T21:00:00Z,13019.9242424242,257.548484848485,19356.8939393939,7853.93939393939
772,660,2018-03-28T22:00:00Z,13021.9666666667,257.609,19361.9166666667,7855.96666666667
772,660,2018-03-28T23:00:00Z,13027.1481481482,257.722962962963,19370.2592592593,7860.11111111111
772,660,2018-03-29T00:00:00Z,13031.4776119403,257.809552238806,19377.7164179105,7863.35820895522
772,660,2018-03-29T01:00:00Z,13035.0819672131,257.881803278689,19383.131147541,7866.04918032787
772,660,2018-03-29T02:00:00Z,13040,257.99,19391,7869
772,660,2018-03-29T03:00:00Z,13043.1612903226,258.063548387097,19396.2580645161,7872.12903225807
772,660,2018-03-29T04:00:00Z,13048,258.17,19404,7876
772,660,2018-03-29T05:00:00Z,13051.1454545455,258.233636363636,19409.2545454545,7878.10909090909
772,660,2018-03-29T06:00:00Z,13055.6268656716,258.340447761194,19416.8358208955,7881.31343283582
772,660,2018-03-29T07:00:00Z,13061,258.43,19424,7884
772,660,2018-03-29T08:00:00Z,13067.2222222222,258.556666666667,19434.4444444444,7889.22222222222
772,660,2018-03-29T09:00:00Z,13069.2051282051,258.614102564103,19438.4102564103,7891.10256410257
772,660,2018-03-29T10:00:00Z,13072.7441860465,258.681976744186,19444.3255813953,7893.16279069768
772,660,2018-03-29T11:00:00Z,13076.9302325581,258.758720930233,19449.9069767442,7895.95348837209
772,660,2018-03-29T12:00:00Z,13079.4285714286,258.820714285714,19454.6428571429,7898.21428571429
772,660,2018-03-29T13:00:00Z,13081.9204545455,258.884545454545,19458.5340909091,7899.92045454546
